arg1,arg2,word,sentence,verb_idx,label
медленный,,агония,Но по моему лучше погибнуть с честью Отступление теперь тоже равносильно гибели без снарядов и патронов это будет медленная агония 452 ,1 ,0
предсмертный,,агония,Но Поротоухов валялся в ногах как никто Он валялся и в то же время причитал и метался как в предсмертной агонии Только жиды умеют метаться таким образом когда видят что по военным обстоятельствам им предстоит повешение ,1 ,0
предсмертный,,агония,Но с другой стороны это перманентность тех процессов которые происходят в Чеченской Республике связанных с тем что люди которые пострадали или их близкие родственники продолжают эту войну Я думаю что это агония и наверное сегодня просто удивительный случай когда мы можем этот самый болезненный слой который есть срезать Но для этого нужны разумная политика и разумное расставление сил и средств федеральных служб ,1 ,0
приисковый,выгодный,агония,Но смелые начинатели готовые взяться за это дело осуждены на бездействие потому что те кто владеет землей копями мануфактурами предпочитают помещать свои капиталы капиталы украденные у общества в турецкие или египетские займы или в акции золотых приисков в Пат агонии так как им выгоднее заставлять работать на себя египетских феллахов итальянцев вынужденных покинуть свою страну или китайских кули Во всем этом мы видим сознательное и непосредственное ограничение производства ,2 ,1
начать,,агония,Но тот чувствуя приближение конца и задыхаясь умолял передать императрице его последнюю просьбу об освобождении бедных сирот Через сутки после начала агонии 4 мая в седьмом часу утра принц умер Обряд погребения принца в отличие от причащения был тщательно предусмотрен инструкциями не раз менявшимися за 35 лет заключения ,1 ,0
начать,северо-западный,агония,Но тут на еще недавно доблестную армию стоявшую у ворот Петрограда обрушилась новая беда сыпной тиф Журналист Г И Гроссен оставивший воспоминания Агония Северо-Западной армии писал Пьеса Мороз по коже петроградского Театра Ужасов бледнела перед тем ужасом который я испытывал в Нарве в начале февраля 1920 при посещении госпиталя парусиновой фабрики которая в полном смысле этого слова была гробом живых и мертвых людей Поручику Рябчикову повезло он выздоровел спасенный добрыми людьми на крыльцо дома которых был положен живым труп ,1 ,0
начать,всякий,агония,Но учащенное ее дыхание молчание в ответ на мои вопросы судорожные пожатия рук в которых она продолжала держать мои руки показали мне что конец ее страданий недалек Согласитесь не всякий распознал бы тут агонию Всякий другой скорей решил бы припадок ну или обморок раз не отвечает где болит ,1 ,0
начать,,агония,Ночью его изнемогшую голову намертво сжал металлический обруч Агония к счастью была недолгой Кто же кого не сумел сберечь ,1 ,0
медленный,,агония,Ночью нельзя было следить за ним а наутро его уже не было видно Когда читаешь донесения и слушаешь рассказы о том как погибала Диана хочется плакать как при рассказе о медленной агонии человека Вот эти два числа 11 декабря день землетрясения и 6 января высадки на берег как знаменательные дни в жизни плавателей и были поводом к собранию нашему за двумя вышеупомянутыми обедами ,1 ,0
предсмертный,который,агония,Но это быть может только обостряло наше стремление друг к другу и поддерживало то праздничное настроение о котором впоследствии было так приятно вспоминать Когда в тюрьме происходило какое-нибудь несчастье когда умирали наши товарищи стоны и предсмертную агонию которых мы слышали отчетливо в стенах тюрьмы замечательно отзывчивой в акустическом отношении мы встречались бледные взволнованные и безмолвные Стараясь не смотреть друг другу в лицо мы целовались и обнявшись молча прохаживались по дорожке или сидели на земле прислонившись к забору подальше от жандарма следившего с высоты своей вышки за каждым нашим движением ,1 ,0
предсмертный,,агония,нском придонном пределе И когда Толстой которого предчувствия и страхи столь ярко повторяют московские находясь на собственном пределе душевных и физических сил в ноябре является в Астапово случается неизбежное срыв агония и гибель человека Москвы Роман календарь ,2 ,1
короткий,,агония,Ну а потом Асфиксия удушье короткая агония и смерть которая для меня была только потерей сознания А потом я пережил довольно странные переходные состояния ,1 ,0
короткий,голодный,агония,Нужно наконец научиться признавать и видеть народное горе и бедствие там где ни одна мать не съела еще своего ребенка Я не имел несчастия присутствовать при агонии голодной смерти и не намерен нарочно разыскивать эти картины и терзать ими нервы читателя ,1 ,0
короткий,,агония,Оба события вместе нанесли окончательный удар русской монархии Агония после того продолжалась менее трех месяцев Динамических и насыщенных страна наверстывала летаргию и застой в какие ввергли народ тридцать военных месяцев ,2 ,1
предсмертный,,агония,Обездолил детей на которых потом жертвовал Разбегавшееся от Горбачёва во все стороны независимости окружение эти новоявленные президенты эти мастодонты и ряженые переодевшиеся из коммунистических пиджаков в якобы демократические одежды торопясь выхватывали неожиданно образовавшиеся вместо одного несколько рулей у распадающейся партийной машины в предсмертной агонии выбрасывающей народные богатства из своей задыхающейся пасти Подбирай кто может ,1 ,0
предсмертный,,агония,Обновление сего феникса объяснялось на этот раз очень просто стакнувшись с Медиокритским он так говорят распорядился состоянием Полины что та потеряла весь свой капитал и половину имения Всеми оставленная всеми обманутая бедная женщина не перенесла этого удара и с первым вскрытием невской воды вытерпела последнюю житейскую неприятность предсмертную агонию и скончалась Чрез полгода после ее смерти Кали ,1 ,0
предсмертный,,агония,Обрезать сразу Не длить агонию Он час так просидел не зажигал света и вот уже полные сумерки в кабинете ,1 ,0
предсмертный,,агония,Обреченный сойти на свалку истории он ищет выхода в новых безумных авантюрах В судорогах агонии смерти империалистический хищник может еще наделать много бед принести людям неисчислимые страдания Он стремится создать новые невиданные средства разрушения потопить мир в крови ,1 ,0
предсмертный,клинический,агония,Объекты случаи тяжелейших ранений в грудь и живот Брал он три категории шок 3 ей степени агония и клиническая смерть нет дыхания сердце молчит нет рефлексов Подходил он к столу после того как нормальные врачи складывали руки и предлагали вытаскивать людей ногами вперед на кладбище ,1 ,0
предсмертный,,агония,Обычно Илья кончал рыбу с первого удара Затем срезать в два движения эту драгоценную чешую воткнуть тесак со свинцом под хвост и протащить бритвенным лезвием до самой отбитой башки вываливая на белый мрамор еще трепыхающиеся в агонии внутренности Через мгновение душа рыбины уже находилась далеко а обнаженное тело можно было сей час укладывать на сковородку и наслаждаться шкворчанием подсолнечного масла с под ,1 ,0
длительный,,агония,Обычно он наступал после длительной агонии Кроме того ни одну из страниц Скорпионьей книги нельзя было перечитать повторно менее чем через шестьдесят недель после первого прочтения ,2 ,1
мучительный,который,агония,ог бессловесной животине отказал Дремлет Коняга а над мучительной агонией которая заменяет ему отдых не сновидения носятся а бессвязная подавляющая хмара Хмара в которой не только образов но даже чудищ нет а есть громадные пятна то черные то огненные которые и стоят и движутся вместе с измученным Конягой и тянут его за собой все дальше и дальше в бездонную глубь ,1 ,0
мучительный,который,агония,ого прогресса с надеждой на конечную гармонию все более вытесняется идеей трагического прогресса Согласно этой идее история есть созревание трагедии и последний ее акт последняя страница знаменуется крайней далее уже непереносимой напряженностью есть агония за которой следует смерть одинаково подстерегающая и отдельных людей и человечество и лишь за порогом смерти ждет новая жизнь Такое мироощущение перестает быть хилиастическим становится эсхатологическим ,1 ,0
мучительный,исторический,агония,о гостиницу Тверская например плодом реконструкции назвать трудно остался один фасад вольная стилизация на тему ординарного московского модерна Надо очевидно совсем подавить в себе этическое ради эстетического чтобы предпочесть наблюдаемую десятилетиями агонию исторической застройки ее пусть и сомнительной но реанимации Стиль евроремонт скорая модернизация старых зданий явная и не плохая примета нового московского времени ,2 ,1
свой,,агония,Ограничусь второстепенным признанием в каком то смысле этот венок я готов отнести на могилу того кто судя по признакам уже отошел в мир иной пусть сам о том еще и не догадывается Впрочем русский литературный постмодерн давно отличается тем что находит странное удовольствие в смаковании подробностей своей же агонии Почему б не прикрыть эти малоприятные корчи хотя бы венком ,1 ,0
предсмертный,,агония,Огромное дерево черемухи качало своими ветвями у самого окна и аромат ее цветов лился в комнату На свет лампы в комнату влетела бабочка и забилась в предсмертной агонии о фарфор колпака Анна Ивановна сидела недвижно ,1 ,0
предсмертный,судорожный,агония,Один глаз висел на какой-то кровавой ниточке Единственным признаком жизни а может быть только признаком агонии было судорожное подергивание левой ступни В стороне шагах в двадцати на куче снега лежал другой человек ,1 ,0
предсмертный,,агония,Один из больных лежавших в бараке Климов находился при смерти Уже началась агония Во время поверки которая производилась на дворе умирающий конечно не мог выйти ,1 ,0
предсмертный,,агония,Однажды вечером каторжники играют в карты пьют Один из них давно уже больной находится в состоянии агонии Каторжники издеваются над ним и поют ему реквием ,1 ,0
смертельный,,агония,Однажды даже читал стихи Мой товарищ в смертельной агонии Не зови понапрасну друзей ,1 ,0
смертельный,,агония,Одна изодранная котомка и раненая собака а могло быть хуже Действительно медведь в агонии зацепил лапой бок Белухи и он покраснел от крови Собака уже зализывала свою рану к счастью неглубокую ,1 ,0
смертельный,некоторый,агония,Однако все попытки спасти ситуацию были то ли преждевременными например союз с монголами то ли запоздалыми Но картины этой агонии и некоторые счастливые минуты когда казалось все можно вернуть эти запечатленные автором отголоски трагической истории всегда будут помнить потомки ,1 ,0
смертельный,,агония,Однако если после отходной молитвы прочитанной над умирающим тот все живет да живет наконец и это становится смешным Умирающий конечно может себе позволить вместо прости пролепетать пропусти но если агония затянулась лет на пятьдесят можно уже и не называть Венедикта Ерофеева Вениамином а флорентийского банкира Лоренцо Великолепного Герц огом Миланским герцогский титул Медичи получили лет через двадцать после его смерти ,2 ,1
смертельный,,агония,Одних только книг появилось не менее девяти возможно есть такие которых у меня нет Современный рационализм 19 95 Агония России Есть ли у нее будущее ,1 ,0
смертельный,,агония,Однозначно нет Способствуют ли уловки продлевающие агонию режима укреплению страны И здесь последует отрицательный ответ ,2 ,1
свой,,агония,Одно мгновение он старался припомнить не предчувствовал ли он чего-нибудь вчера во сне например Наконец тоска его доросла до последней степени своей агонии Налегши на беспощадного противника своего он начал было кричать ,1 ,0
свой,,агония,оизводства Не хочу сказать что я становился социал-демократом у меня для этого не было подготовки опыта но я становился сочувствующим и в споре с товарищами чаще и чаще выдвигал теперь ставшее совершенно конкретным свое убеждение без социальной революции невозможно мечтать ни о какой коммуне ни о каком осуществлении нового быта и если она будет то так как ее рисует Маркс хочешь не хочешь а она будет она должна быть когда это будет никто не знает мне лично в то время казалось что это случится не скоро еще что агония продлится столетие что поднимающа яся русская революция первый гул еще очень далекого будущего и этим отодвинуты наши аргонавтические стремления осуществить коммуну нового быта сейчас все утопии об этом тщетны тыканья Эртеля и прочие писки в аргонавтическом галдеже слащавые благоглупости про себя минутами я ненавидел уже наш кружок ,2 ,1
свой,,агония,Оказывается играть о театре придумали французы а театр греков это т е действую живу Отсюда и слово агония Именно так театр для меня не игра а сама жизнь и смерть ,1 ,0
свой,,агония,Около этого времени опять приехал Майков с своею женою и добрая Анна Ивановна решила съездить за доктором Н П Черепниным Федор Михайлович был без сознания дети и я стояли на коленях у его изголовья и плакали изо всех сил удерживаясь от громких рыданий так как доктор предупредил что последнее чувство оставляющее человека это слух и всякое нарушение тишины может замедлить агонию и продлить страдания умирающего Я держала руку мужа в своей руке и чувствовала что пульс его бьется все слабее и слабее ,1 ,0
свой,,агония,Она была так счастлива могла жить долго украшая и свою и нашу жизни а он взял и убил ее убил зверски жестоко и безжалостно И когда я представил себе как молила она его как рвалась и билась в тоске предсмертного ужаса как он душил ее перетягивая живое бьющееся в муках смерти тело и видя как живые человеческие глаза постепенно подергиваются пеленой агонии я почувствовал что не могу жить вместе с ним что призрак убито й вечно будет стоять у меня перед глазами и я всегда буду помнить что в моей жизни был день когда вся кровь сердца оледенела во мне а я ничего не сделал ,1 ,0
мучительный,,агония,Она в общем дает отрицательную сумму ощущений Смерть обыкновенно сопровождается мучительной агонией что еще больше увеличивает отрицательный ин теграл второй половины жизни ,1 ,0
мучительный,,агония,Она говорила все слабее и слабее священник наконец не мог понимать слов умирающей Началась агония Он оставил ее не удостоив святого причастия ,1 ,0
бессмысленный,,агония,Она действовала так на первый взгляд нелепо потому что подсознательно стремилась торопить события боясь не столько самой смерти сколько пытки ее ожидания И взвинчивала себя чтобы в сумасшедшем запале в бессмысленной агонии незаметно исчез для нее этот мир ,1 ,0
предсмертный,,агония,Она крепко почти с судорожным движением прижала хладеющими пальцами материнскую руку к своей груди и не отпуская ее впала через минуту в беспамятство Началась предсмертная агония Хрипящая грудь вздымалась высоко под тяжелым и нервно-медленным дыханием словно силилась вдохнуть в себя побольше воздуха ,1 ,0
предсмертный,,агония,Она лежала на траве закрыв глаза и слабо вздрагивала крыльями Это была предсмертная агония Около трава была забрызгана яркими пятнами свежей крови ,1 ,0
предсмертный,,агония,Она не сразу поняла что происходит и приняла бомбежку за предсмертную агонию Когда стали бомбить я подумала что в агонии вспоминает ту ночь Ирина Михайловна Меня бросило вот на эту кушетку ,1 ,0
предсмертный,,агония,Она обострена той страшной опасностью которой подвергается человек со всех сторон Переживая агонию человек хочет знать кто он откуда он пришел куда идет и к чему предназначен Во второй половине ХIХ в были замечательные мыслители которые переживая агонию внесли трагическое начало в европейскую культуру и более других сделали для постановки проблемы человека это прежде всего Достоевский Ницше Кирхегардт ,1 ,0
последний,,агония,Она пережила всех После того случая лет пятнадцать тому назад когда она действительно умирала и ее уже пособоровали приготовили и даже положили в гроб так как всем показалось что она кончалась в последней агонии старушка оправ илась вылезла из гроба и пошла на свою любимую печку где пребывает и сейчас покидая печку только для солнечных дней когда она влезает на груду хвороста против солнца и сидит восторженно глядя в пространство и что-то весело бормоча ,1 ,0
нежный,,агония,Она приходила в пять часов Через мгновенье в их комнате раздавались ворчание стук падающих тел возглас испуга и потом начиналась нежная агония женщины Я высчитывал про себя ну вот вошла Жермен она закрыла за собой дверь они поцеловали друг друга девушка сняла с себя шляпу перчатки и положила их на стол и больше но моему расчету времени у них не оставалось ,1 ,0
нежный,,агония,Она только что прибежала от Блока красная от жары и запухшая от слез Она сказала мне что у Блока началась агония Как водится я стал утешать ее обнадеживать ,1 ,0
нежный,,агония,Она уже засушена у нее растопыренные жабры изогнутый в крючок хвост Мы представляем себе агонию какая предшествовала гибели рыбки Видимо и мальчик думает об этом ,2 ,1
нежный,,агония,Она умирает Это агония Лицо лежавшей на полу теряло осмысленность ,1 ,0
нежный,последний,агония,Она уходит в прошлое в небытие в забвение а может быть и в отрицание и он когда-то сражавшийся за ее честь и достоинство бывший поручик Леонид Старшов присутствует сейчас при ее агонии При последних судорогах ее вечно мятежной детски чистой души ,1 ,0
нежный,,агония,Он без сознания Агония Я еще заеду ,1 ,0
мучительный,,агония,Он взглянул на Григория налитыми кровью ожесточенными глазами Белозубый рот его был оскален мучительно как в агонии в глазах светилась такая мертвая тоска что у Григория сон будто рукой сняло Ты чего спросил он ,1 ,0
мучительный,,агония,Он враг Я убью его прямо в постели как женщину или ребенка и посмотрю как он будет пачкать простыни в агонии Он труп хозяин ,1 ,0
предсмертный,,агония,Он все продолжал стоять как вкопанный Искаженное предсмертной агонией лицо княгини Зинаиды Павловны восстало в его воображении Он припомнил по рассказу княжны Маргариты подробности ее отравления в гостинице Гранд-Отель в Т Волосы у него поднялись дыбом он задрожал ,1 ,0
предсмертный,,агония,Он вскочил на ноги тут же упал с ним сделалась агония Не просто агония с ним спустя месяц случилось то что случилось на Бородинском поле со всем русским войском В армию Багратион пришел сержантом в 17 лет служил у Суворова и вышел в генералы ,1 ,0
предсмертный,,агония,Он даже не может вспомнить привел ли он сам этих людей или они торчали на хате до его появления Кому-то пришла в голову шальная идея сфотографировать и даже снять на любительскую камеру пытки и предсмертную агонию женщины Той же ночью фотографии отпечатали те самые шаромыжники ,1 ,0
предсмертный,,агония,Он еще не выбрал револьвера и никого еще не убил но его воображение уже рисовало три окровавленных трупа размозженные черепа текущий мозг сумятицу толпу зевак вскрытие С злорадством оскорбленного человека он воображал себе ужас родни и публики агонию изменницы и мысленно уже читал передовые статьи трактующие о разложении семейных основ Приказчик магазина подвижная французистая фигурка с брюшком и в белом жилете раскладывал перед ним револьверы и почтительно улыбаясь шаркая ножками говорил ,1 ,0
предсмертный,,агония,Он же Государство требует немедленного врачевания Паскаль Христос в агонии до скончания мира У Сенеки Избежать этого нельзя но можно все это презирать ,1 ,0
предсмертный,,агония,Он и действительно заснул вечным сном Присутствующие не заметили никаких признаков агонии только услышали легкое хрипение это был последний вздох Князь Шихматов был добр и по природе и по убеждению христианина справедлив прост и доступен ,1 ,0
предсмертный,,агония,Они стояли вокруг ее кровати они не бросили ее они помогли ей сыграть последний спектакль Она вовремя набросила одеяло на лицо чтобы агония не исказила черты И сказала мне мне свою последнюю фразу Помни когда меня сожгут ,1 ,0
предсмертный,,агония,Он настолько ослаб что не имел сил даже плакать Временами казалось что у него начинается агония Вечером я должен был уехать в Москву ,1 ,0
предсмертный,,агония,Он обрадовался мне как какому-нибудь спасителю рода человеческого целовал у меня руки плакал и сейчас же стал жаловаться мне на своих горничных деви ц которые днем и ночью оставляют его больного одного в то время как он мучится в предсмертной агонии они по кухням шумят пляшут песни поют Именем нашей дружбы умоляю тебя приехать к нему ,1 ,0
предсмертный,,агония,Оно вытягивалось и сокращалось ритмически принимая теперь участие в предсмертной борьбе В этой агонии не было ни проблеска осознанного страдания но муки бессмысленной материи раздирали своего свидетеля И в порыве по ,1 ,0
предсмертный,,агония,Оно гибло безответно Носовая его часть опустилась печальная картина как картина всякой агонии В этот же день недалеко от этого корабля мы увидели еще несколько точек вдали и услышали крик ,1 ,0
буйный,,агония,оношистый чванливый нервный как барышня думал Королев Несколько раз он всерьез боялся что из-за грошовых неурядиц поступавших по мобильному телефону из Гокалыма начальника мог стукнуть кондрашка так он переживал и задыхался от негодования закатывал глаза и т п И Королеву становилось страшно как это он с толстым потным мертвецом в этой долгой нудной пробке ужасаясь отбиваясь нещадно от буйной его агонии час или больше проваландается до ближайшей больницы И Королеву становилось страшно что в том-то и суть тьма общего положения обосновывалась тем что даже кратное увеличение дохода ни на что не могло повлиять ,1 ,0
буйный,,агония,Он продолжал Я упомянул вам об умирающем которого только что видел его агония продолжалась несколько дней и он не терял ни на минуту бодрого спокойствия Когда смертная минута приблизилась к нему и по обычаю ему вложили в пальцы свечу его лицо приняло выражение неизреченной невозмутимой ясности ,1 ,0
сладкий,,агония,Он пьянящему любовному напитку выпитому залпом предпочитает созерцание хрустальной мертвой чаши Он намеренно длит наслаждение и томится сладкой агонией чувственности Он не желает допивать до дна бокала полного вина и дочитывать роман до последней страницы ,1 ,0
сладкий,,агония,Он рассказывал мне о том что в Чечне не осталось ни одной неизнасилованной русской женщины в возрасте от пятнадцати до шестидесяти лет Неужели нет выхода после каждой очередной вспышки агонии противника восклицает уставшее от стрессов российское население Тут надо уточнить ,1 ,0
сладкий,,агония,Он решительно заявляет о легенде убийства Ющинского Бейлисом Но вот видите ли он запамятовал как было дело что говорил умиравший Женя Чеберяк а ведь не забудьте что именно он был по поручению начальства при агонии этого мальчика и все расспрашивал и все распутывал тайну Ему стали напоминать вопросами ,1 ,0
сладкий,,агония,Он сделал еле уловимое движение кистью и нож телохранителя вонзился в незащищенное бронежилетом место в шею Тот даже не вскрикнул обхватив горло руками он повалился на землю дернулся пару раз в агонии и неподвижно застыл на траве казавшейся в темноте совершенно черной Расправившись с телохранителем Четвертого Савелий замер и настороженно прислушался вокруг было тихо и спокойно более того появились обычные звуки ночных насекомых ,1 ,0
страшный,,агония,Он с ненавистью поднял палку и погрозил спящим бухгалтерам танцующим и поющим эстрадникам Всем не испытывавшим как ему казалось страшнейшей агонии Помогите о помогите мерещилось ему кричал девичий голос из первого этажа ,1 ,0
страшный,,агония,Он сосал пальцы ее и она улыбалась ему как мать ребенку которого кормят Агония длилась всю ночь до утра Утро в четверг 19 го ноября было пасмурное ,2 ,1
страшный,,агония,Он узнал об этом случайно известие его поразило Он вскочил на ноги тут же упал с ним сделалась агония Не просто агония с ним спустя месяц случилось то что случилось на Бородинском поле со всем русским войском ,1 ,0
тяжёлый,,агония,Он умер от какого-то стремительного перерождения или загниения почек прекративших всасывание и деятельность кишек в какие-нибудь три дня и приведших пациента к легкой смерти после получасовой не тяжелой агонии Алекс андра Петровна мужественна и бодра без эффектов вокруг нее собрались Станкевич Маслов родные ,1 ,0
предсмертный,убитый,агония,Он упал ничком В то же время два его товарища извивались в предсмертной агонии убитые ударами кистеней Вяжи ,1 ,0
длительный,,агония,Он хвастал перед фронтовиками утверждая что в совершенстве знает все способы умерщвления За минуту до смерти он умолял Зубова выстрелить ему в затылок и показал рукой куда следует стрелять зная по опыту что точное попадание в это место не сопровождается длительной агонией После гибели своих соратников во время налета на радиостанцию Зубов остался один ,2 ,1
длительный,гадливый,агония,Он чуть привалил плечи вперед и закрыл глаза прошептав что-то сдерживая рыдания Ланг почти без замаха врезал ему промеж лопаток и Козлов готовно сломавшись в коленях обрушился на пол на смятые рулоны бумаги крупно вздрогнул всем телом как в агонии Чмо гадливо пробормотал Ланг осторожно оглядел зажмуренные глаза Козлова и пошел навстречу бледному от ужаса Швырину припершему ведро с дымящейся водой ,1 ,0
