arg1,arg2,word,sentence,verb_idx,label
московский,,архитектор,Как уже не раз писал МК гениальные проекты Германа Оскаровича часто очень плохо проработаны В Белом доме жалуются что иногда архитектор реформ представляет на заседаниях правительства проекты решений которые до этого никто в глаза не видел Герман Оскарович очень плохой администратор ,1 ,0
московский,,архитектор,Калязина Н В Архитектор Леблон в России 1716 1719 От Средневековья к Новому времени С 94 123 ,1 ,0
московский,,архитектор,Калязина Н В Архитектор Леблон в России 1716 1719 С 116 ,1 ,0
московский,,архитектор,ками диаметром около 13 см Все конструкции Нового Эрмитажа также кованые но изготовлены на специализированном кузнечном оборудовании поэтому более совершенные и удобные в сборке Реконструкция стропильной системы Малого Эрмитажа и Старого Эрмитажа была осуществлена в середине века под руководством архитектора А И Штакеншнейдера подрядчиком Н К Дершау Железные конструкции изготовленные Петербургским чугунолитейным заводом Ф К Берда ещё более совершенны в стропильной системе наряду с коваными деталями использованы детали изготовленные способом прокатки ,1 ,0
московский,готовый,архитектор,капает долго ли они станут услаждать ваш взор Если при первой встрече с заказчиком архитектор не готов показать рабочие чертежи макеты и эскизы ранее выполненных им работ ссылаясь на то что они ,1 ,0
знаменитый,,архитектор,Картины понравились императрице и она повелела живописцу переехать в Петербург В свите подданных сопровождавших государыню в её путешествии в Тавриду находился знаменитый архитектор поэт Николай Александрович Львов близкий друг В В Капниста Он пригласил Боровиковского пожить в Петербурге в своём доме что на Почтовом стане современный адрес ул Союза Связи д 9 ,1 ,0
русский,,архитектор,Катастрофа София 27 10 Х Страшная катастрофа произошла при постройке храма Александра Невского строящегося русскими архитекторами Рабочие поднимали привезенные из России колокола ,1 ,0
русский,,архитектор,кафедрального соборного храма Рождества Богородицы духовно-просветительного центра миссии и часовни Архитекторы Республики Марий-Эл наряду с реставрацией женского мироносицкого монастыря в д Ежово и храма Архангела Михаила воссоздают Шереметьевский замок века в п Юрино и удивительное деревянное кружево на жилых домах в Козьмодемьянске ,1 ,0
известный,,архитектор,к долине рек Сходни и Братовки была построена в 1813 1815 гг известным архитектором А Н Воронихиным ,1 ,0
известный,,архитектор,Киев В театрах музеях в Союзах художников архитекторов состоялись митинги посвященные подписке на новый заем Советский народ знает что средства которые он дает взаймы государству служат великим и благородным целям сказал на митинге в Театре им Франко народный артист УССР А Ватуля ,1 ,0
известный,,архитектор,ки На швейцарцев все это подействовало как алкоголь на новичков они захмелели но каждый по-своему актер-профессор прилип к сидящему рядом Тарасу обнял его за плечи перебирал его пальцы заглядывая в глаза что взбесило архитектора и дабы успокоить его ревность и не закрыть себе возможность приезда в Цюрих Тарас подсел к Аве и вскорости увел ее к себе в мансарду Об Аве ,1 ,0
известный,,архитектор,ки Помнили также честную и самоотверженную работу старого архитектора когда надо было исправлять повреждения нанесенные городу колчаковцами Валентин Макарыч Мусляков вовсе не был инженером ,1 ,0
известный,,архитектор,кирпича Архитекторы называют этот период эпидемией краснухи А бывает и так ,1 ,0
известный,,архитектор,Китайцы составляют эту массу размешивают ее и потом глава семьи или старший в роде зарывает ее глубоко в землю в потайное место Смесь лежит в земле девяносто лет без воздуха и света после чего наследники и правнуки закопавшего опять выкапывают ее и делают из нее драгоценные вазы белые и такие прекрасные с виду что ни один архитектор не найдет в них ошибки Достоинства их тем более велики что если положить в них яд о ,1 ,0
японский,,архитектор,К нам зачастили американские и японские архитекторы проектирующие высотки а наши строители в свою очередь отправляются за подобным опытом в США и Юго-Восточную Азию ,1 ,0
оный,весь,архитектор,Когда в прошедшем декабре месяце ваше императорское величество изустно повелеть мне соизволили чтоб цейхгауз для поклаж армейских мундирных и амуничных вещей отстроивать тогда же я по должности моей как такие дела производить и утверждать надлежит еще же слыша что ваше императорское величество об отделке всего того цейхгауза намерение свое объявлять изволили представляя что по прежней смете на отделку только внутри в некоторой части оного цейхгауза для поклаж комиссариатских магазейнов сорок тысяч Рублев от архитектора показано испросил у вашег о императорского величества позволение чтоб план и разных образцов тому цейхгаузу фасады а о ценах во что тот станет смету для апробации прислать к вашему императорскому величеству и потому прибыв в Москву чрез архитектора князя Ухтомского сочиня оному цейхгаузу план и разных образцов фасады с особливым же при том показанием сколько в оном цейхгаузе только для надобностей комиссариатских места и в том строения потребно и с учиненными оным же архитектором о всем том строении порознь о ценах сметами с приложением моего доклада и мнения сего год ,1 ,0
оный,,архитектор,Когда его пригласят в Лихтенштейн на очередной раунд переговоров по установлению мира и порядка в Чечне развал России наступит еще быстрее чем 10 лет назад в Беловежской Пуще произошел развал СССР Так или иначе навязывая России игру по лихтенштейнским правилам либо на стороне Вашингтона либо против него архитекторы этого плана и их союзники среди чеченских националистов во главе с Асланом Масхадовым и среди российских демократов во главе с Иваном Рыбкиным и чеченских прагматиков во главе с Русланом Хасбулатовым имеют все основания рассчитывать на победу Вашингтона и поражение его противников как в России так и в Чечне Чтобы этот сценарий не произошел а он одинаково пагубен и для народов России и для народа нохчи воюющая Чечня и прежде всего воины являющиеся ее стержневой силой должны осознать что поражение России в этой войне не в интересах народа нохчи который сегодня возрождается в межтейповом традиционалистском движении на земле нохчи ,1 ,0
оный,,архитектор,Когда машины собрались трогаться ка-эр подошел к Андронникову и спросил Скажите гражданин начальник правду ли говорят что в управлении стройки работает архитектор Каплан Не помню точно ,1 ,0
известный,сидзюый,архитектор,Когда оказалось что к встрече президентов он и все остальные народные дипломаты не будут иметь никакого отношения он ничуть не горюя принялся добиваться своего взявшись за дело с другой стороны Одна из крупнейших корпораций Японии Такэнака воспользовавшись услугами известного архитектора Сидзюо Хараду разработала проект небоскреба Скай-сити 1000 Небесный город 1000 высотой в тысячу метров Гигантский комплекс позволяющий разместить на 800 гектарах более 100 тысяч человек вполне в комфортабельных условиях ,1 ,0
известный,,архитектор,Когда Платон Васильевич приехал в клуб на его лице выражалась какая-то заботливость а в движениях торопливость Иван Иванович сказал он без изъявления своего почтения первому встречному сочлену не знаете ли вы какого-нибудь известного по своему искусству архитектора Иван Иванович вместо ответа сделал с своей стороны обычный вопрос ,2 ,1
губернский,,архитектор,Когда половой все еще разбирал по складам записку сам Павел Иванович Чичиков отправился посмотреть город которым был как казалось удовлетворен ибо нашел что город никак не уступал другим губернским городам сильно била в глаза желтая краска на каменных домах и скромно темнела серая на деревянных Домы были в один два и полтора этажа с вечным мезонином очень красивым по мнению губернских архитекторов Местами эти дома казались затерянными среди широкой как поле улицы и нескончаемых деревянных заборов местами сбивались в кучу и здесь б ,1 ,0
главный,недоуменный,архитектор,Когда смотрели спокойно говорит председатель и поворачивается к главному архитектору Разве мы что-нибудь вчера смотрели Архитектор недоуменно пожимает плечами Вы что-то путаете товарищ корреспондент Участники совещания делают общее движение как в театре при открытии занавеса ,2 ,1
главный,,архитектор,Когда-то Ле Корбюзье хотел свести мебель к набору стандартных деталей чтобы удешевить ее производство Архитектор назвавший дом машиной для жилья считал что незачем проектировать разнообразную мебель ведь если разобраться всем нужно одно и то же Человеческие потребности говорил он немногочисленны идентичны для всех людей поскольку люди сделаны по одной мерке ,1 ,0
талантливый,,архитектор,Когда-то Леонардо да Винчи предложил смелый проект многоярусного города В его эскизных тетрадях возникали наброски странных дворцов плод воображения великого художника и трезвого расчета талантливого архитектора По крышам дворцов пролегали широкие дороги другие дороги вели под арочные пролеты уже на уровне земли они пересекались и расходились на все четыре стороны обещая и путникам и экипажам немалую выгоду во времени ,1 ,0
главный,,архитектор,Когда чудотворные иконы были поставлены на приготовленные для оных места все духовенство разместилось в определенном порядке и высочайшие особы вступили на террасу началось молебное пение с водоосвящением По совершении оного архиепископ дмитровский окропил святою водой то место куда следовало положить первый камень а главный архитектор академик Витберг поднес государю императору медную вызолоченную крестообразную доску с надписью В лето 1817 месяца октября в 12 день повелением благочестивейшего самодержавнейшего великого государя императора Александра Павловича при супруге его благочестивейшей государыне императрице Елизавете Алексеевне при матери его благочестивейшей государыне императрице Марии Федоровне при благоверном государе цесаревиче и великом князе Константине Павловиче и супруге его благоверной государыне великой княгине Анне Федоровне при благоверном государе и великом князе Николае Павловиче и супруге его благоверной государыне великой княгине Алек ,1 ,0
главный,,архитектор,Когда я попыталась выявить основной контингент написавших нам читателей по возрастным критериям по роду занятий уровню образования то скоро поняла что дело это бесполезное Нам написали и бабушки с дедушками и дети которые только научились держать в руке карандаш кандидаты и доктора разных наук и студенты институтов архитекторы скульпторы художники и рабочие ЗИЛа бизнесмены и безработные и даже гости столицы Удивительно но акция получила поддержку практически всех слоев московского населения за исключением может быть только бомжей и самого высшего эшелона власти ,1 ,0
главный,,архитектор,Кое-что в ней развивается в нужном направлении есть свобода творчества у архитекторов много заказов их проекты часто бывают в центре внимания ,1 ,0
главный,,архитектор,Кое-что даже сам вносил нового вследствие смекалки и владения более высоким по технике уровнем слесарного дела Я подружился с инженерами архитекторами конструкторами бригадирами Особенно увлекся строительством мостов ,1 ,0
главный,,архитектор,Коллоквиум длился неделю Распределение ролей было таково архитектор Балдин все строил проекты разумея и Толстого прожектером таким что и в последний путь не мог отправиться без существенного замысла без сочинения без будущей последней крайней книги Пока эта книга без слов до слов перед нами была раскрыта ,1 ,0
главный,,архитектор,колько способов установки таких мачт не требующих большой физической силы Один из них придумал величайший инженер всех времён гениальный итальянский живописец и архитектор Леонардо да Винчи В идеальном варианте для установки мачты понадобится небольшая ручная лебёдка но можно обойтись и без неё ,1 ,0
главный,,архитектор,Коля Селуянов например обладал удивительной зрительной памятью запоминал лица и маршруты мгновенно и на долгие годы Кроме того в детстве он хотел стать градостроителем почему-то именно градостроителем а не архитектором знал Москву как свою квартиру каждый закоулок каждый проходной двор Миша Доценко по общему признанию был незаменим в работе со свидетелями особенно когда нужно было заставить человека что-то вспомнить или отделить то что было от того что показалось ,1 ,0
голландский,,архитектор,Комитет ближайшей международной Олимпиады которая состоится летом 1928 г в Амстердаме утвердил проекты стадиона и других предполагающихся для нее строений выработанные голландским архитекторов Яном Вильс Ян Вильс автор книги Постройки и площадки для гимнастики игр и спорта изд ,1 ,0
российский,,архитектор,Компания предлагает сегодня российским архитекторам проектировщикам строителям и инвесторам профессиональный теплоизоляционный материал европейского происхождения набор готовых ,1 ,0
российский,,архитектор,Комплект года С 1871 года Пляс де ла Конкорд или Площадь Согласия если вам так удобней в Париже имела не такой вид какой приобрела в 1840 году по воле архитектора Гитторфа Одна из 8 скульптур размещенных по углам площади и символизирующих крупнейшие города Франции была затянута черным покрывалом ,1 ,0
российский,,архитектор,Композиторы пианисты профессора консерватории проф Бубек проф Игумнов проф Кочетов проф Арсений Корещенко Гречанинов Богословский И А Сац Николай Метнер Гедике Конюс Василенко Оленин Марк Мейчик Н Я Брюсова Б Б Красин Померанцев Багриновский Желяев Архангельский изредка появлялся Аренский из теоретиков помню Яворского Эйгеса Сабанеева Вольфинга Э К Метнера П И д'Альгейма бывал и Скрябин бывали музыкальные критики Кругликов Энгель Сахновский Горячее участие в организации первых вечеров приняли В А Серов и В В Переплетчиков при мне бывали голуборозники Сапунов Арапов Судейкин Павел Кузнецов Дриттенпрейс Ларионов Феофилактов братья Милиоти Василий и Николай бывали братья Досекины Николай и Сергей Сарьян Уткин Крымов Ржевская И Э Грабарь Середин А С Голубкина при ее заездах в Москву архитектор Дурнов и наезжающие художники Мира искусства начиная с Дягилева их оформителя который выслушал мое высказывание музыка расслабляет героя в нас после нее мы как мухи висим в паутине из дряхлого быта она опиум и религия несказанного парадокс я бросал в носы дам оперившихся вкусом для завлеченья самцов ,1 ,0
российский,,архитектор,Компьютер и большой незавершенный холст на мольберте соседствуют с гладильной доской и сушилкой для белья а судя по тому что тут довольно прохладно хозяин нечасто просит не беспокоить себя хотя бы несколько часов Архитекторы сегодня всем нужны поэтому дел хватает на работе а дом для мастера исполняет роль как уже выяснили места куда хочется возвращаться На этом самом нижнем уровне имеется небольшая котельная в поселке газовое отопление и кладовка как же без нее в которой хранятся всевозможные инструменты овощные консервы и несколько больших тыкв выращенных здесь же на участке ,1 ,0
российский,,архитектор,кондиционирования и вентиляции и является официальным представителем Торгового Дома БЕЛАЯ ГВАРДИЯ и корпорации Именно благодаря альянсу архитектора Фомина ТД БЕЛАЯ ГВАРДИЯ и представительства МТС в Хабаровске жители города получили это замечательное здание в первозданном виде оснащенным Модульной Мультисистемой центрального кондиционирования ,1 ,0
славный,,архитектор,Конечно Вольтер отличался большею последовательностью Он в самом деле довольствовался верованием славного Архитектора неба и земли и исполнением требований морали между тем как доступ даже в наиболее рационалистические масонские ложи открыт был только христианам евреи магометане и проч в них не принимались Но хотя и не очень широки были пределы масонского деизма однако факт его существования свидетельствует о том что масонство английской системы не подчинялось влиянию мистиков ,2 ,1
симпатичный,,архитектор,Конечно кафедрой можно сбить человека с толку но для этого нужно время особенно если речь идет о таком живчике как наш Котик Кстати забавную вещь о кафедре рассказал мне один симпатичный архитектор Он был приглашен к одному из министров легкой промышленности для переоборудования его кабинета в более современном стиле ,2 ,1
талантливый,,архитектор,Конечно можно Но если вы хотите построить действительно уникальный свой дом то лучше обратиться к талантливому архитектору И это не только забота об облике будущего дома ,1 ,0
талантливый,этот,архитектор,Конечно туда никто не поехал Пожалуй ни один архитектор этих работ не видел Только через несколько лет я этот фонтан выставила на архитектурной выставке ,2 ,1
талантливый,градостроительный,архитектор,Конечно я не смогу припомнить здесь имена всех архитекторов и градостроительных инженеров с которыми мне приходилось работать и учиться у них строительному делу Когда я занял пост первого секретаря ЦК КП б У Сталин меня предупредил Я знаю о вашей слабости к строительному делу и городскому хозяйству ,1 ,0
талантливый,,архитектор,Конкурс на Ломоносовский музей Императорское общество архитекторов разработало условия конкурса на составление проектов здания музея русского севера имени Ломоносова сооружаемого в Архангельске Стиль этого здания произвольный но должен быть прост и монументален ,1 ,0
талантливый,,архитектор,конкурсная победа а скоро возможно появится и новый эпохальный проект Архитектор стал победителем конкурса на концепцию нового здания Мариинского театра в Санкт-Петербурге ,1 ,0
иностранный,,архитектор,Конкурс стал заметным событием впервые с 1931г когда решалась судьба Дворца Советов он проводился открыто с участием иностранных архитекторов С ,1 ,0
иностранный,,архитектор,Конструктор архитектор и природа Конструктор архитектор материалы Конструктор архитектор и бюджет ,1 ,0
иностранный,,архитектор,Контора умерла шепнул Остап и мы здесь больше не нужны Мы пойдем по дороге залитой солнцем а Фунта поведут в дом из красного кирпича к окнам которого по странному капризу архитектора привинчены толстые решетки Экс-начальник отделения не ошибся ,1 ,0
иностранный,,архитектор,Конторский дом и книжный магазин И Д Сытина Здание построено в 1913 1914 годах архитектор А Э Эрихсон Фасад выходит на Маросейку ,1 ,0
иностранный,,архитектор,Контроля над постройками со стороны администрации нет вероятно по той причине что между чиновниками нет ни одного который знал бы как нужно строить избы и класть печи По штату впрочем на Сахалине полагается архитектор но при мне его не было да и заведует он кажется одними только казенными постройками Веселее и приветливее всех смотрит казенный дом где живет надзиратель Убьенных ,2 ,1
главный,,архитектор,контуры программы по высотному домостроению Как заявил главный архитектор Москвы Александр Кузьмин до 2015 г появится 200 небоскребов в основном вдоль ,1 ,0
главный,,архитектор,КОРАБЛЬ Почти любительский бэнд основанный дизайнерами и архитекторами на границе наивного музыкального искусства и постмодернового текстуально-мелодического перформанса Едва начинаешь верить в искренность песен про ночную палатку как видишь выглядывающие из следующей песни уши той ироничной культурной среды в которой прорастает их творчество ,1 ,0
ландшафтный,дендрологический,архитектор,которых задача отнюдь не простая Она требует от ландшафтного архитектора как дендрологических знаний так и умения составлять композиции из растений одной цветовой гаммы с разными формами и ,1 ,0
западный,который,архитектор,К примеру если для создания такого объекта на высоком уровне будет приглашен какой-нибудь знаменитый западный архитектор который опять же к примеру взялся бы переделать ТЭЦ за Ударником то ,1 ,0
западный,,архитектор,Красиво это просто Чтобы в вашей квартире было красиво уютно сколько людей различных профессий должны применить свои знания талант архитекторы строители мебельщики художники по декоративным тканям скульпторы живописцы Убранству квартиры пишет тов Логинова из Новосибирска до недавнего времени не уделяли внимания ,1 ,0
западный,,архитектор,Краски и грунты серии Архитектор изготовлены на водной основе с применением природных материалов ,1 ,0
западный,,архитектор,Красная пл ст м Театральная Китай-город Площадь Революции В мраморном мавзолее работы архитектора Щусева ежедневно кроме пятницы с 10.00 до 13.00 экспонируется главный покойный страны Владимир Ильич Ленин Несмотря на то что любимец пролетариата умер уже довольно давно 21 января 1924 года тело его неплохо сохранилось ,1 ,0
иной,должный,архитектор,Критерии выбора Теперь давайте перейдем к более важным моментам характеризующим того или иного архитектора по существу Выбор архитектора должен происходить по двум принципиальным критериям ,1 ,0
иной,выдающийся,архитектор,Кровь русская с примесью татарской Чебышевы Мать из духовного звания Беляева отец архитектор выдающийся математик Так от Абрама Гончарова с его станком до Гончаровой нашей с ее станком ,2 ,1
иной,,архитектор,Кроме Алшибая другие 12 участников профессиональные художники Они сделали вот что торт Одной левой в виде оторванной ноги террориста возможно Басаева фотохудожник Сергей Братков Крем-аторий огороженная шоколадными вафлями площадочка наполненная ярко-красным сладчайшим кремом архитектор Александр Бродский Воспоминание о лете голая загорающая девушка модельер Надя Силенская столик с рюмкой водки бутербродами с икрой и нарезанной колбаской сделанными конечно же из кондитерских материалов студия торт-гигант в виде мо сковского Белого дома художник Гоша Острецов ,1 ,0
знаменитый,,архитектор,Кроме литературных вечеров Федор Михайлович в зиму 1879 80 года часто посещал своих знакомых бывал по субботам у достоуважаемого Ивана Петровича Корнилова бывшего попечителя Виленского учебного округа у которого встречал много ученых и лиц занимавших высокое официальное положение Бывал на вечерах у Елены Андреевны Штакеншнейдер дочери знаменитого архитектора у ней по вторникам собирались многие выдающиеся литераторы читавшие иногда свои произведения Устраивались у ней и домашние спектакли например я запомнила что мы с мужем зимою 1880 года присутствовали на представлении Дон-Жуана исполнителями пьесы были С В Аверкиева дона Анна с большим талантом исполнившая свою роль поэт К К Случевский и Н Н Страхов ,1 ,0
знаменитый,,архитектор,Кроме того во всем мире проекты подобного уровня проходят процедуру конкурса Так поступило и правительство Москвы объявив тендер на проект Москва-Сити в котором примут участие больше 200 архитектор ов почти треть из них иностранцы ,1 ,0
знаменитый,,архитектор,Кроме того в Столешниковом будут построены дополнительные водостоки два старых давно не справляются со своей задачей вследствие чего во время дождей примыкающая к Петровке часть переулка становится непроходимой Впрочем усилия архитекторов по облагораживанию облика Столешникова не ограничатся одной лишь реставрацией пешеходной его части До 30 мая должны быть расселены и снесены окончательно обветшавшие дома 12 и 10 18 ,1 ,0
знаменитый,,архитектор,Крупным достижением в мировой архитектуре стал курортный комплекс Албена сооруженный в Болгарии Средствами индустриального строительства коллектив архитекторов под руководством Николы Ненова создал ювелирно-тонкое каменное кружево фасадов По единодушному признанию знатоков это художественное открытие спорящее с великолепием старинных венецианских дворцов ,1 ,0
знаменитый,,архитектор,крыть Резоны архитекторов Сегодня внимание ,1 ,0
нужный,,архитектор,Крыши созданные средствами МАЭСТРО нужны не только архитекторам для создания объемных моделей но и конструкторам которые получают абсолютно точную геометрию крыши на основе которой легко создавать чертежи стропильной системы и перестает быть больным вопрос об отметке опирания диагональной ноги на стену Рис 6 Новым функциям обрадуются и сметчики так как в любой момент можно получить абсолютно точные данные о площадях всех скатов крыши или только указанных а также и длины ветровых досок ,1 ,0
хороший,,архитектор,К слову в американской Калифорнии многое создано руками китайцев Ну а в китайской Калифорнии как и в Пекине многое создается лучшими архитекторами мира В канун Олимпийских игр 2008 года столица КНР например преобразится ,2 ,1
хороший,большой,архитектор,К слову самой судьбой дому предназначено сдаваться внаем Архитектор Большого Осип Бове женившись на владелице особняка княгине Трубецкой практически в нем не жил сдавал его тогдашним новым русским В середине 20 х годов прошлого века в здании было расквартировано мексиканское посольство ,1 ,0
хороший,,архитектор,Кстати церковь архангела Гавриила достопримечательна и тем что от нее якобы идет подземный ход вплоть до Юсуповских палат в Большом Харитоньевском переулке Так вот архангело-храмовая тема привела меня к тому что полковой храм московцев был построен в 1905 1907 годах по проекту архитектора Успенского и освящен в честь покровителя полка Михаила Архангела Стоял он в Петербурге близ казарм московцев на Большом Самсониевском проспекте до конца 1920 х годов когда церковь уничтожили ,1 ,0
