arg1,arg2,word,sentence,verb_idx,label
педагогический,который,атмосфера,К сожалению большинство руководителей ленинградских театров отмахивается от этой проблемы ссылаясь на то что молодежь достаточно занята в обычных спектаклях Нисколько не умаляя значения каждодневного творческого контакта с мастерами старшего поколения я думаю все же что он не может целиком заменить той педагогической атмосферы которая создается во время подготовки именно молодежного спектакля Вообще вопрос о методах выдвижения и воспитания актера во многом еще остается нерешенным ,4 ,1
земной,,атмосфера,К сожалению большую часть этих молекул наблюдать не удается одни излучают слишком слабо у других излучение попадает в диапазон недоступный для наблюдений с Земли Взять хотя бы ту же воду разве может ее излучение пробиться через плотную завесу водяного пара в земной атмосфере Сейчас с помощью наблюдений в космосе обнаружено более 130 молекул самая большая из которых уже упомянутая Но для работы химического реактора их недостаточно поэтому присутствие в темных облаках недостающих реагентов приходится предполагать теоретически ,1 ,0
земной,,атмосфера,К сожалению есть вещи которые не происходят в мгновение ока Образование у нас по-прежнему очень хорошее даже если профессора не всегда на высоте атмосфера учебы превосходна и студенты по-прежнему учат друг друга что по мнению профессора Йельского университета Игоря Френкеля всегда было гарантом высокого качества российского обучения весьма нетривиальная между прочим мысль Но технологиям путным образом и в золотые времена советской высшей школы не обучали а за последние пятнадцать лет сменилось еще два поколения технологий на Западе так что отставание стало давайте называть вещи своими именами ,1 ,0
земной,,атмосфера,К сожалению непомерная занятость невозможность иметь большое число учеников и слабая оснащенность лаборатории оборудованием не позволили Ломоносову добиться разрешения этого чрезвычайно сложного вопроса Однако в процессе опытов над электрическими явлениями в атмосфере Ломоносов делает еще одно открытие способное сделать его имя знаменитым Вот что сам он пишет об этом Возбужденная электрическая сила в шаре из которого воздух вытянут внезапные лучи испускает которые во мгновение ока исчезают и в то же время новые на их место выскакивают так ,1 ,0
земной,,атмосфера,К сожалению обе новости по-прежнему не позволяют ответить на вопрос был ли древний Марс пригоден для возникновения жизни То что вода в составе пылевых частиц есть там сейчас ничего не говорит о том была ли там свободная вода в далеком прошлом а то что раньше там было много кислорода который связался с минералами ничего не говорит о том был ли на тогдашнем Марсе свободный кислород в атмосфере Вопрос остается открытым и НАСА уже объявило о плане запуска в 2020 году нового марсохода пока он условно называется 2020 главной задачей которого будет пои ,2 ,0
земной,,атмосфера,К сожалению рабочие не особенно любят все эти снаряды и потому последние до сих пор не могли найти желаемого распространения Во избежание вдыхания пыли и вредных газов и для совершенного изолирования рабочего от окружающей его испорченной атмосферы были рекомендованы снаряды доставляющие посредством особых труб каждому рабочему постоянно свежий воздух извне Самые простые приспособления этого рода имеют только приводную трубку через которую рабочий вдыхает чистый воздух более совершенные аппараты устроены по принципу водолазных колоколов и снабжены двумя трубками из которых одна служит для привода свежего воздуха другая для отвода выдыхаемого воздуха обе трубк ,1 ,0
земной,,атмосфера,К сожалению сейчас центр отошёл от подобной тематики работы в этом направлении не ведутся а Юрий Уткин умер Создаваемые плазменные образования могли затруднять работу американской системы дальнего обнаружения пусков баллистических ракет однако такое мощное воздействие на ионосферу давало и побочные результаты в ряде экспериментов наблюдались изменения в атмосфере По мнению Юрия Уткина здесь и находилось решение проблемы эффективного управления климатом ,1 ,0
земной,горный,атмосфера,Кстати гипотезу ядерных превращений проще всего проверить очевидно на Луне Там нет атмосферы и горные породы испытывали на себе длительное и прямое воздействие космического облучения Это другая сторона дела ,2 ,0
дачно-домашний,,атмосфера,Кстати серф-туса перемещается вечером именно сюда здесь есть ночной бар площадка для танцев-шманцев и нередки случаи от заезжих ди-джеев Если же тебе нравится дачно-домашняя атмосфера то смело селись в частном секторе какая-нибудь баба Маша с удовольствием поселит тебя от 100 рубленых и выше за койко-место в сутки Да еще и подкормит свежими дарами огорода ,4 ,1
дачно-домашний,зловещий,атмосфера,Кто знает что еще предстоит Атмосфера у нас зловещая Да дневник и письма примечательные ,4 ,1
дачно-домашний,,атмосфера,культуры и отдыха но быт-то быт там чей Атмосфера Герои-то ,4 ,1
дачно-домашний,,атмосфера,кустических волн и др Результаты наших экспериментов по распространению ЭМИ в горных породах подтверждают распространение ЭМИ вдоль разломов боковой волной с выходом излучения в атмосферу Разломы в земной коре играют роль направляющих структур или волноводов ,1 ,0
лихорадочный,,атмосфера,Лариса Рейснер была одной из интеллектуальных душ принявших революцию сразу полностью и навсегда Лихорадочная атмосфера Свияжска захватила ее со всей страстью юности отдалась она революционной работе Утром она явилась к начальнику штабной разведки Пятой армии ,4 ,1
лихорадочный,летучий,атмосфера,ледования и изучение химического состава летучих биологически активных веществ О том что растения очищают воздух и выделяют в атмосферу летучие соединения было известно много веков назад Ещё Гиппократ рекомендовал использовать растения в том виде в каком их создала природа ,1 ,0
лихорадочный,,атмосфера,Лектор изучил страну символизма его пейзаж же успел еще вдохнуть его воздух когда этот воздху не рассеялся и символизм еще не успел стать планетой без атмосферы И вот оказывается в той атмосфере лучи преломлялись и краски виделись как-то особенно по-своему и предметы являлись в иных очертаниях Историки литературы в большинстве считают что литературное течение непостижимо без изучения эпохи в которую оно создалось а отдельный автор без знакомства с его биографией ,2 ,0
лихорадочный,тогдашний,атмосфера,летели Атмосфера тогдашней России была буквально наэлектризована ,4 ,1
эксцентричный,,атмосфера,Лет ему около тридцати семи не за горами кризис середины жизни он и подумал эта поездка откроет новые духовные горизонты И вот он с ужасом обнаруживает себя не на деревянной скамеечке с перекладинкой для ног в гулком католическом храме с Новым Заветом перед распятием а на полу в самой что ни на есть разудалой эксцентричной атмосфере возносящим молитвы какому-то парню в свитере вдали от семьи от работы Главное дома столько дел ,4 ,1
эксцентричный,,атмосфера,лет назад Оказывается магнитные бури инициированные корональными массовыми выбросами вызывают не только полярные сияния и аварии на линиях связи и электросетях о чем регулярно сообщают газеты и телевидение но и нагрев верхних слоев атмосферы образование вихрей в районе экватора что грозит еще большими бедствиями Места высыпаний вторгающихся в атмосферу потоков частиц указал эксперимент со спектрометром атомный масс-спектрограф на борту шаттла 1998 ,1 ,0
эксцентричный,наш,атмосфера,Лет через десять пылевое облако опустится до критической высоты в 900 км когда для движущихся объектов атмосфера Земли начинает создавать значительное трение и сужение вольфрамовой оболочки пойдёт ещё быстрее Таким образом на полную очистку околоземного пространства от мелкого мусора сгорающего в более плотных слоях атмосферы нашей пла неты уйдет ещё 25 лет предполагает Г Гангули ,1 ,0
интеллектуальный,,атмосфера,Лет через пятьсот наши современные медицинские учебники вряд ли будут выглядеть намного разумнее Состав монастырской библиотеки точно передает интеллектуальную атмосферу То что мы видим в библиотеке времен Кирилла соответствует такому образу жизни когда для монахов на первом месте молитва а на втором помощь людям в их разнообразных нуждах среди которых медицинские обычно самые главные ,4 ,1
интеллектуальный,,атмосфера,Леут один из богатейших и почетнейших старшин пригласил меня к себе и я радовался случаю узнать внутреннюю семейную жизнь чукчей но когда я по наставлению и примеру гостеприимного хозяина вполз вышеописанным образом под полог то проклял свое любопытство Можно себе представить какова атмосфера составленная из густого вонючего дыма китового жира и испарений шести нагих чукчей Жена и семнадцатилетняя дочь хозяина приняли меня в таком пышном домашнем костюме с громким смехом возбужденным вероятно моей неловкостью при входе в полог ,3 ,0
интеллектуальный,,атмосфера,Либеральное общество уже открыто требовало конституции а социалисты полуоткрыто готовились к бою предчувствуя близкую революцию В атмосфере явно ощущалась неизбежность перемен Но правительство еще упиралось не желая уступить тому что официально именовалось крамолой хотя ею уже захвачена была вся страна ,4 ,1
интеллектуальный,,атмосфера,Лир ушел погрузившись в сон подобный смерти и зритель ждет его пробуждения Лир пробуждается в палатке Корделии он второй раз вступает в мир трагедии Снова пауза предвещает его появление звуки музыки атмосфера любви и ожидания Зачем меня из гроба вынули говорит Лир Как далеко он был от земного и как преобразился там ,4 ,1
влажный,содержимый,атмосфера,ли средой поддержки Испытание цитотоксического действия и противовирусной активности препаратов проводили на монослойной культуре клеток с использованием 96 луночных планшетов фирмы США В которые инкубировали при 37 во влажной атмосфере содержащей 5 СО2 Цитотоксическое действие препаратов на клетки определяли однократным внесением различных концентраций препаратов в культуру клеток формирующую монослой или достигшую монослоя 24 ч Токсичность соединений определяли методом световой микроскопии по степени изменения морфологии клет ,1 ,0
влажный,,атмосфера,Литвиненко-Вольгемут М И Воспитание певца Певец как и всякий настоящий музыкант должен с детства воспитываться в атмосфере музыки Об этом говорит пример многих певцов прошлого и настоящего об этом говорит и мой личный опыт ,4 ,1
влажный,полный,атмосфера,Лицу специально ездившему для нелегального обследования положения заключенных на севере жители окружных деревень называли жуткую цифру 8000 таким образом погибших И может быть это зверство в действительности в данном случае было гуманно ибо открытый впоследствии Холмогорский лагерь получивший наименование Лагеря смерти означал для заключенных медленное умирание в атмосфере полной приниженности и насилия Человеческая совесть отчаивается все-таки верить в эти потопления на баржах в веке восстанавливающие известные случаи периода французской революции ,4 ,1
влажный,который,атмосфера,Лишившись отца в малолетстве он был воспитан в доме своей матери сколько могу заключить из его характера и основных понятий весьма не педагогическом Предрассудки причуды нелепые поверья и предания бестолковой немецкой старины приправленные приметами русских и чухонских кухарок составляли атмосферу в которой возникли и выросли дети этого семейства Старшие сыновья по-видимому сбросили с себя эту кору в корпусе ,4 ,1
влажный,,атмосфера,Лишь 10 июня 1999 г во время десятого испытания боеголовка ракеты-мишени имитировавшая ТБР типа Скад была ун ичтожена прямым попаданием при входе в атмосферу А спустя два месяца аналогичную боеголовку уничтожили на высоте около 100 км ,1 ,0
влажный,,атмосфера,Лишь внутренней готовности и зелёного света на открытость Когда оно постепенно накапливается в тебя по чуть-чуть проникает эта атмосфера любви Дозированно ну или опять же насколько ты позволяешь пропустить ,1 ,0
высокий,другой,атмосфера,Лишь с большим трудом установлено недавно что этот далекий мир вращается вокруг оси в 10 1 2 часов т е почти так же как Юпитер и Сатурн Изучение спектра Урана приводит к заключению что он обладает очень плотной и высокой атмосферой в которой имеются между прочим какие-то вещества отсутствующие в атмосферах других планет Уран можно назвать опрокинутым миром ось его вращения не отвесна к орбите и не наклонена под углом к ней а почти совершенно лежит в ее плоскости ,1 ,0
сложный,который,атмосфера,Лишь только на сцену выйдут актеры возникнет объединяющая атмосфера спектакля и она всех поведет за собой Но это будет сложная атмосфера в которой сольются энергия спектакля и реакция каждого в зале исподволь превратившаяся в реакцию массы ,4 ,1
сложный,средний,атмосфера,лов вопреки научному контролю Невольно чувствуешь при этих словах приближение той холодной вблизи лишь костров согревавшейся атмосферы Средних веков когда все находилось под контролем и истина и совесть Или в самом деле вы серьезно думаете что научный контроль есть нечто объективное конкретным образом существующее ,3 ,0
сложный,начать,атмосфера,Луна и планеты в сентябре-октябре 2007 года Сентябрьские ночи обычно приносят с собой не только первые легкие холода но и какую-то исключительную прозрачность атмосферы Началом астрономической осени принято считать день осеннего равноденствия 23 сентября ,4 ,1
сложный,,атмосфера,Лунный грунт сам по себе первосортный детектор Миллиарды лет его свободно бомбардируют частицы из космоса которым не мешает атмосфера Ветер растения животные и люди не рыхлят землю и не перемешивают слои поэтому проба взятая с поверхности наверняка помнит все ,1 ,0
общий,,атмосфера,лучайно пришедшего настроения Оно по вашему желанию будет возникать в качестве атмосферы Но еще до того как вы приступили к репетициям на сцене уже при первом знакомстве с ролью и пьесой вашу душу охватит общая атмосфера ,4 ,1
особый,пыточный,атмосфера,Лучше посмотри кругом в какой сарай мы попали Потолка как такового в харчевне не было но низкие поперечные балки завешанные рогожами и веревками стены утыканные торчащими огромными рогами и крючьями с цепями бутафорским оружием и редкими плошками со слабым огоньком создавали в харчевне атмосферу пыточной камеры завсегдатаи которой решили перекусить и развлечься Плотные сизые испарения видимо из кухни создавали особую атмосферу ,4 ,1
особый,,атмосфера,лучшие условия Атмосфера Гран При Монако пропитана духом давно забытого в Формуле 1 демократизма ,3 ,0
живописный,,атмосфера,л фрукты фарфор животных пряности чай табак кофе шелк ценные породы деревьев черное сандал пальму Все это отвечало аристократизму его воображения создавая живописную атмосферу не удивительно что команда Секрета воспитанная таким образом в духе своеобразности посматривала несколько свысока на все иные суда окутанные дымом плоской наживы Все-таки этот раз Грэй встретил вопросы в физиономиях самый тупой матрос отлично знал что нет надобности производить ремонт в русле лесной реки ,4 ,1
живописный,,атмосфера,любви столь необходимую мне Да если говорить об атмосфере любви то нужно вспомнить о любви которая связывает нас с нашими родителями Мои отец и мать едва-едва умели читать и писать ,4 ,1
должный,,атмосфера,Любовь в кадре Она должна быть в атмосфере и за кадром Надо было быть предельно бдительным и тактичным ,4 ,1
должный,,атмосфера,Любой породообразующий минерал рожденный в недрах оказавшись на поверхности где он сталкивается с совершенно иными условиями должен трансформироваться приобрести качественно новый состав чтобы стать устойчивым к среде либо разрушившись исчезнуть Эти преобразования горных пород происходят под влиянием перепадов температур поверхностных вод газов атмосферы микроорганизмов и других внешних факторов Выварившись в этом своеобразном географическом котле первичные породы выходят из него совершенно обновлен ,1 ,0
должный,который,атмосфера,Люди увлекались этими вопросами тратили на их разрешение все силы своих недюжинных талантов Повторяю идея общественной пользы сама по себе обязательная для публициста висела в воздухе и пронизывала собой ту атмосферу в которой жил и дышал Писарев Совершенно естественно что как литератор и критик он прежде всего приложил ее к литературе и художественным произведениям ,3 ,0
толстый,,атмосфера,люжих скачков по неровной усеянной мелкими камнями почве сильно нагретой черным солнцем Сквозь толстую атмосферу изобилующую влагой звезды просвечивали бледными расплывчатыми пятнами Вместо сияющего великолепием космоса небо планеты передавало лишь намеки на созвездия ,2 ,0
толстый,,атмосфера,ля своего времени образованность самостоятельность и энергия большие таланты и трудолюбие составляли передаваясь преемственно удел многих Воронцовых а в особенности тех которым посвящен наш очерк канцлера Елизаветы Михаила Илларионовича его племянников Александра и Семена Романовичей и сына последнего князя Михаила Семеновича Если мы обратим внимание на условия при которых приходилось жить и действовать Воронцовым то должны признаться что в атмосфере лести и угодничества в раболепной обстановке окружавшей фаворитов и случайных людей тогдашнего времени и притом в стране где почти не было общественного мнения по выражению автобиографической записки графа Александра Воронцова самостоятельность убеждений и отсутствие льстивой угодливости составляли несомненно редкое и высокое достоинство Способность с улыбкою говорить правду государям да еще таким как Па ,4 ,1
особый,,атмосфера,Магия дагеротипа состояла и в загадочном мерцании изображения на зеркальной поверхности пластины и в ощущении объемности и в цветовом эффекте но главное в его поразительном сходстве с оригиналом В жилых помещениях дагеротипы соседствуя с миниатюрами и акварелями стояли группами на бюро и туалетных столиках или висели на стенах привнося в интерьер особую атмосферу теплоты лирику воспоминаний На дагеротипах семейного архива Станкевичей мы видим изображения Владимира Ивановича его сыновей писателя Александра Владимировича и морского офицера Иосифа Владимировича их жен Елены Константиновны урожденной Бодиско и Любови Афанасьевны урожденной Бояркиной дочери Марии Владимировны и ее мужа издателя и переводчика Николая Григорьевича Фролова ,4 ,1
особый,который,атмосфера,Маленький театр просто обязан быть приятным и комфортным теплым и обещающим желательно с живыми музыкантами в фойе И он горд собственным блеском и атмосферой которые для него вопрос чести ,4 ,1
сам,,атмосфера,маленьким А ведь для ребят важно не столько угощение сколько сама атмосфера праздника Тесто для веселого печенья надо приготовить заранее ,4 ,1
городской,,атмосфера,Мальчик по-праздничному и по-летнему радостно нарядился в горы на привольное заманчивое летнее пребывание в Суцзуктэ Приезжие с письмами газетами продуктами внесли новую городскую атмосферу сначала даже мало или совсем неприятную в особенности по отношению всех тех рассказов которые тесно сплетены с поездкой и возвращением в Ургу нашей Елены Петровны Главное там в Центре будто бы составилось представление о нашем всем несвоевременном ,4 ,1
городской,,атмосфера,Манера вести интервью вполголоса то есть без излишней аффектации и восклицательных знаков создаёт атмосферу доверительности подкупает искренней заинтересованностью предметом разговора умением не только ,4 ,1
праздничный,,атмосфера,Маргарита наблюдая вновь впадала в сомнения точно ли они имеют в виду один и тот же день Для верности и для праздничной атмосферы она купила обоим по бутылке сладкого вина Узбекистон запоздало смутившись их зеркальной встречей на белом столе и тем что вторая бутылка вместе с гостем покажется лишней Впрочем она была уверена что вино Рябкова до девятого не доживет ,4 ,1
праздничный,,атмосфера,масляный бак Как только давлением воздуха будет опорожнен бак переключатель ставят в положение при котором трубопровод соединяется с атмосферой и стравливает воздух из бака а воздухопровод соединяется с редуктором Переключатель соединяет в это время сливной трубопровод с воздухопроводом и воздух из редуктора поступает в бак перегоняя масло по маслопроводу в бачок ,3 ,0
праздничный,,атмосфера,Материнство изобильные долгие трапезы характер тогдашних женских мод а может быть и привычки порожденные богатством оцепенение в атмосфере благоденствия превращали жен буржуа в эту пору их жизни в грузные медлительные существа с тучным телом Они не употребляли ни кремов ни пудры считалось что к притираниям прибегают только распутницы ,4 ,1
праздничный,,атмосфера,Матросы спускались в танки надев специальную одежду и маски-респираторы Стенки окатывали горячей водой под давлением несколько атмосфер потом скоблили вязкую черную массу скребками снова поливали водой и снова скребли В послевоенные годы на нефтевозах появилась малая механизация гидромониторы с поворачивающимися стволами ,5 ,0
праздничный,,атмосфера,Мать была возмущена Атмосфера недоброжелательства к шведу в Ясной все сгущалась пока не дошло до изгнания бедного Абраама из нашего дома Дело было так ,4 ,1
политический,,атмосфера,Мать немного посмеивалась над нашим увлечением не принимая его всерьез отец молчал и не вмешивался Они Н И и отец часто беседовали больше на политико-экономические темы а я все вбирала в себя как губка и старалась быть в курсе всех нюансов политической атмосферы тех лет Осенью и зимой 1930 го и в начале 1931 года свободное время мы старались проводить вместе ходили в театры на художественные выставки ,4 ,1
тревожный,,атмосфера,Машина которая везла Звягинцева промчалась вдоль всего Невского в открытые окна эмки до него доносился шум беспечной праздничной толпы заполнившей тротуары И именно поэтому очутившись в Смольном он так отчетливо ощутил царящую здесь сгущенную тревожную атмосферу В казавшемся бесконечным коридоре неярко горели настенные светильники было тихо люди шли молча и бесшумно широкая ковровая дорожка заглушала их шаги ,4 ,1
тревожный,,атмосфера,Международная группа ученых изучавшая сибирские траппы массив вулканических пород около 1499 километров в поперечнике окаймляющий озеро Байкал пришла к выводу что извержения расплавленного базальта начались в этих местах около 248 миллионов лет тому назад и продолжались немногим менее 600 тысяч лет При столь массовых извержениях в атмосферу было выброшено огромное количество пыли и аэрозольных капель Эти частицы непроницаемой пеленой окутали планету надолго блокировали поступление солнечного света ,1 ,0
тревожный,,атмосфера,Между тем давно известна передача иного рода гидравлическая энергия двигателя передается жидкостью циркулирующей по тонким трубопроводам Гидронасос установленный на самом двигателе придает рабочему телу давление в десятки а то и в сотни атмосфер гидромоторы смонтированные в непосредственной близости от потребителя энергии или движителя преобразуют ее в энергию вращательного движения Если исполнительный орган приводимого механизма не вращается а движется поступательно роль преобразователя играет простой и надежный гидроцилиндр с сист ,5 ,0
тревожный,замечательный,атмосфера,Между тем самые лучшие современные подлодки из-за ненадежности материала и конструкции могли погружаться не глубже двухсот трехсот метров испытывая при этом давление всего в двадцать тридцать атмосфер Еще более замечательным оказался примененный Крепиным способ получения из океана электрической энергии при помощи термоэлементов а также способы накопления и использования этой энергии для движения и вооружения подлодки ,5 ,0
тревожный,высокий,атмосфера,Между тем это не старческая тоска по ушедшей молодости и ее простительным иллюзиям Это тоска по атмосфере высших интересов По кухонным идейным спорам по блаженным блужданиям по ночному городу после нашумевшего спектакля или поэтического вечера ,4 ,1
тревожный,,атмосфера,Между частями речи каждая утверждает что она в языке самая важная Или дьячок Филогел защищает новое время а Харофил старое когда все семинаристы знали что около земли стоит иже буква а не какая то атмосфера или умели не думая сказать в каком псалме ни разу не встречается литера буки Дед а зачем это знать про буки ,1 ,0
тревожный,,атмосфера,Менее известны другие еще более высокомолекулярные модификации фосфора фиолетовый коричневый и черный отличающиеся одна от другой молекулярным весом и степенью упорядоченности макромолекул Черный фосфор впервые полученный П Бриджменом в условиях больших давлений 200 000 атмосфер при температуре 200 скорее напоминает графит чем белый или красный фосфор Эти модификации лабораторная экзотика и в отличие от белого и красного фосфора практического применения пока не нашли ,5 ,0
тревожный,,атмосфера,Меня как специалиста чрезвычайно заинтересовал случай появления змея в балтийских водах Возможно конечно что явление это является аберрацией зрения летчика благодаря концентрации сверхмощных разрядов статического электричества в нижних слоях атмосферы что вызвало смещение зрительного восприятия объекта Дополнительное расследование показало что появление в наших водах змея следует объяснить сильным порывом ветра вырвавшего бечевку из рук ребятишек запускавших этого змея с берега ,1 ,0
